category,version_added,version_removed,_date,version,projectGroup,file_id,FEAR_OF_THE_UNKNOWN,IMPLICIT_COLUMNS,LongMethod,LongParameterList
Business,0,127,2019-10-09 15:58:02,0,H,H124265,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H124267,0,0,0,0
Business,0,127,2019-10-09 15:58:02,0,H,H124273,0,0,0,1
Library,3,127,2019-08-19 18:08:08,0,H,H124298,0,0,1,0
Library,3,127,2019-08-19 18:08:08,0,H,H124331,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H124555,0,0,0,0
Business,0,127,2019-10-09 15:58:02,0,H,H124556,0,0,0,0
Business,0,127,2019-10-09 15:58:02,0,H,H124558,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H124560,0,0,0,0
Business,0,127,2019-10-09 15:58:02,0,H,H124562,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H124564,0,0,0,0
Business,0,127,2019-10-09 15:58:02,0,H,H124566,0,0,0,0
Business,0,127,2019-10-09 15:58:02,0,H,H124568,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H124570,0,0,0,0
Business,0,127,2019-10-09 15:58:02,0,H,H124572,0,0,0,0
Business,0,127,2019-10-09 15:58:02,0,H,H124574,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H124576,0,0,0,0
Business,0,127,2019-10-09 15:58:02,0,H,H124578,0,0,0,0
Business,0,127,2019-10-09 15:58:02,0,H,H124580,0,0,0,0
Business,0,127,2019-10-09 15:58:02,0,H,H124582,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H124584,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H124586,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H124588,0,0,0,0
Business,0,127,2019-10-09 15:58:02,0,H,H124590,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H124591,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H124593,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H124595,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H124597,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H124599,0,0,0,1
Library,3,127,2019-08-19 18:08:08,0,H,H124686,0,0,1,1
Business,0,127,2019-10-09 15:58:02,0,H,H124719,0,0,0,0
Library,1,127,2019-05-07 10:25:02,0,H,H125401,0,0,0,0
Library,1,127,2019-05-07 10:25:02,0,H,H125547,0,0,0,0
Library,0,127,2019-10-10 07:00:52,0,H,H126767,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H127169,0,0,1,0
Library,8,127,2019-10-09 14:33:15,0,H,H127345,0,2,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H127610,0,0,1,0
Library,7,127,2019-10-09 14:33:15,0,H,H127640,0,0,1,1
Library,6,127,2019-10-09 14:33:15,0,H,H128058,0,0,1,1
Library,0,127,2019-08-19 18:08:08,0,H,H129479,0,0,0,0
Library,2,127,2019-10-09 14:33:15,0,H,H129948,0,0,1,0
Library,1,127,2019-10-09 14:33:15,0,H,H130102,0,0,1,0
Library,0,127,2019-10-08 09:17:07,0,H,H13127,0,0,1,1
Library,1,127,2019-10-09 10:30:25,0,H,H13327,0,0,0,0
Library,3,127,2019-09-12 11:21:30,0,H,H133953,0,0,1,0
Library,39,127,2019-10-06 14:34:27,0,H,H134003,0,0,0,0
Library,39,127,2019-10-06 14:34:27,0,H,H134046,0,0,0,0
Library,39,127,2019-10-06 14:34:27,0,H,H134186,0,0,1,0
Library,39,127,2019-10-06 14:34:27,0,H,H134188,0,0,1,0
Library,39,127,2019-10-06 14:34:27,0,H,H134208,0,0,0,0
Library,0,127,2017-07-08 03:44:56,0,H,H13425,0,0,1,0
Library,39,127,2019-10-06 14:34:27,0,H,H134287,0,0,0,0
Library,39,127,2019-10-06 14:34:27,0,H,H134405,0,0,1,0
Library,39,127,2019-10-06 14:34:27,0,H,H134433,0,0,1,0
Library,39,127,2019-10-06 14:34:27,0,H,H134442,0,0,0,1
Business,11,127,2019-10-09 18:42:30,0,H,H13512,0,0,1,0
Business,11,6,2019-10-09 18:42:30,0,H,H13643,0,0,1,1
Library,2,127,2019-09-12 11:21:30,0,H,H136489,0,0,0,1
Library,2,127,2019-09-12 11:21:30,0,H,H137268,0,0,1,0
Library,1,127,2019-09-12 11:21:30,0,H,H137824,0,0,1,1
Business,0,127,2019-10-09 15:58:02,0,H,H138230,0,0,1,0
Business,0,127,2019-10-09 15:58:02,0,H,H138248,0,0,1,1
Business,0,127,2019-10-09 15:58:02,0,H,H138261,0,0,0,0
Business,0,127,2019-10-09 15:58:02,0,H,H138387,0,1,1,0
Library,1,127,2019-09-12 11:21:30,0,H,H138716,0,0,0,0
Library,1,127,2019-09-12 11:21:30,0,H,H139167,0,0,0,0
Library,1,127,2019-10-09 10:30:25,0,H,H14022,0,0,1,0
Library,7,127,2019-10-02 19:45:08,0,H,H140382,0,0,1,1
Library,6,127,2019-10-02 19:45:08,0,H,H141519,0,0,1,0
Library,6,127,2019-10-02 19:45:08,0,H,H141861,0,0,1,0
Library,4,127,2019-10-02 19:45:08,0,H,H143317,0,0,1,1
Library,4,127,2019-10-02 19:45:08,0,H,H143328,0,0,1,1
Library,4,127,2019-10-02 19:45:08,0,H,H143336,0,0,1,1
Library,4,127,2019-10-02 19:45:08,0,H,H143357,0,0,1,1
Library,0,127,2019-10-02 19:45:08,0,H,H144475,0,0,1,0
Library,2,127,2019-10-04 12:06:41,0,H,H154272,0,0,1,0
Library,2,127,2019-10-04 12:06:41,0,H,H154313,0,0,1,0
Library,2,127,2019-10-04 12:06:41,0,H,H154333,0,0,1,0
Library,2,127,2019-10-04 12:06:41,0,H,H154353,0,0,1,0
Library,2,127,2019-10-04 12:06:41,0,H,H154373,0,0,1,0
Library,2,127,2019-10-04 12:06:41,0,H,H154395,0,0,1,0
Library,2,127,2019-10-04 12:06:41,0,H,H154419,0,0,1,0
Business,9,127,2019-10-09 18:42:30,0,H,H15466,0,0,1,0
Library,0,127,2019-10-04 12:06:41,0,H,H157550,0,0,1,0
Library,0,127,2019-10-04 12:06:41,0,H,H157594,0,0,1,0
Business,13,4,2019-10-07 18:31:54,0,H,H160346,0,0,1,1
Business,9,3,2019-10-07 18:31:54,0,H,H164837,0,0,1,0
Business,4,127,2019-10-07 18:31:54,0,H,H166140,0,0,0,1
Business,4,3,2019-10-07 18:31:54,0,H,H166995,0,0,0,1
Business,4,3,2019-10-07 18:31:54,0,H,H167567,0,0,1,1
Business,4,3,2019-10-07 18:31:54,0,H,H171680,0,0,0,0
Library,12,127,2011-08-10 18:59:26,0,H,H174111,0,0,0,0
Library,12,127,2011-08-10 18:59:26,0,H,H174166,0,0,0,0
Library,12,127,2011-08-10 18:59:26,0,H,H174254,0,0,1,0
Library,11,127,2011-08-10 18:59:26,0,H,H174672,0,0,0,0
Library,11,127,2011-08-10 18:59:26,0,H,H174748,0,0,0,0
Library,10,127,2011-08-10 18:59:26,0,H,H175015,0,0,1,0
Library,10,127,2011-08-10 18:59:26,0,H,H175043,0,2,1,0
Library,10,127,2011-08-10 18:59:26,0,H,H175048,0,0,0,0
Library,10,1,2011-08-10 18:59:26,0,H,H175195,0,0,0,0
Library,10,1,2011-08-10 18:59:26,0,H,H175328,0,0,1,0
Library,10,127,2011-08-10 18:59:26,0,H,H175330,0,0,1,0
Library,10,1,2011-08-10 18:59:26,0,H,H175337,0,0,1,0
Library,10,127,2011-08-10 18:59:26,0,H,H175339,0,0,0,0
Library,10,127,2011-08-10 18:59:26,0,H,H175341,0,0,1,0
Library,10,127,2011-08-10 18:59:26,0,H,H175345,0,0,1,0
Library,10,127,2011-08-10 18:59:26,0,H,H175346,0,0,1,0
Library,10,127,2011-08-10 18:59:26,0,H,H175348,0,0,1,0
Library,10,127,2011-08-10 18:59:26,0,H,H175350,0,0,1,0
Library,10,5,2011-08-10 18:59:26,0,H,H175351,0,0,1,0
Library,9,127,2011-08-10 18:59:26,0,H,H175899,0,0,1,0
Library,9,127,2011-08-10 18:59:26,0,H,H175900,0,0,1,0
Library,9,127,2011-08-10 18:59:26,0,H,H175909,0,0,1,0
Library,9,127,2011-08-10 18:59:26,0,H,H175972,0,0,0,0
Library,9,127,2011-08-10 18:59:26,0,H,H175996,0,0,0,0
Library,9,127,2011-08-10 18:59:26,0,H,H176013,0,0,1,0
Library,9,127,2011-08-10 18:59:26,0,H,H176015,0,0,0,0
Library,9,127,2011-08-10 18:59:26,0,H,H176027,0,0,1,0
Library,9,127,2011-08-10 18:59:26,0,H,H176046,0,2,0,0
Library,8,1,2011-08-10 18:59:26,0,H,H176121,0,0,0,1
Library,8,1,2011-08-10 18:59:26,0,H,H176129,0,0,0,1
Library,8,127,2011-08-10 18:59:26,0,H,H176196,0,0,1,0
Library,8,127,2011-08-10 18:59:26,0,H,H176198,0,0,1,0
Library,8,127,2011-08-10 18:59:26,0,H,H176260,0,0,0,1
Library,8,127,2011-08-10 18:59:26,0,H,H176268,0,0,1,0
Library,8,127,2011-08-10 18:59:26,0,H,H176272,0,0,1,0
Library,8,127,2011-08-10 18:59:26,0,H,H176276,0,0,0,0
Library,8,127,2011-08-10 18:59:26,0,H,H176279,0,0,1,0
Library,8,127,2011-08-10 18:59:26,0,H,H176284,0,0,0,0
Library,8,127,2011-08-10 18:59:26,0,H,H176300,0,0,0,0
Library,7,127,2011-08-10 18:59:26,0,H,H176373,0,0,1,0
Library,7,127,2011-08-10 18:59:26,0,H,H176418,0,0,0,0
Library,7,127,2011-08-10 18:59:26,0,H,H176474,0,0,0,1
Library,7,127,2011-08-10 18:59:26,0,H,H176481,0,0,1,0
Library,7,127,2011-08-10 18:59:26,0,H,H176526,0,0,0,0
Library,7,127,2011-08-10 18:59:26,0,H,H176529,0,0,0,0
Library,6,1,2011-08-10 18:59:26,0,H,H176537,0,0,0,0
Library,6,127,2011-08-10 18:59:26,0,H,H176581,0,0,0,0
Library,6,127,2011-08-10 18:59:26,0,H,H176582,0,0,0,0
Library,6,127,2011-08-10 18:59:26,0,H,H176583,0,0,0,0
Library,5,127,2011-08-10 18:59:26,0,H,H176717,0,0,0,1
Library,5,127,2011-08-10 18:59:26,0,H,H176745,0,0,1,0
Library,5,127,2011-08-10 18:59:26,0,H,H176762,0,0,1,0
Library,5,127,2011-08-10 18:59:26,0,H,H176796,0,0,1,0
Library,5,127,2011-08-10 18:59:26,0,H,H176871,0,0,1,0
Library,5,127,2011-08-10 18:59:26,0,H,H176879,0,0,1,0
Library,5,127,2011-08-10 18:59:26,0,H,H176880,0,0,1,0
Library,4,127,2011-08-10 18:59:26,0,H,H176992,0,0,1,0
Library,4,127,2011-08-10 18:59:26,0,H,H176997,0,0,1,0
Library,4,127,2011-08-10 18:59:26,0,H,H177104,0,0,1,0
Library,4,1,2011-08-10 18:59:26,0,H,H177125,0,0,0,0
Library,4,127,2011-08-10 18:59:26,0,H,H177127,0,0,0,0
Library,4,127,2011-08-10 18:59:26,0,H,H177130,0,0,1,0
Library,4,127,2011-08-10 18:59:26,0,H,H177151,0,0,0,0
Library,4,127,2011-08-10 18:59:26,0,H,H177206,0,0,1,0
Library,4,127,2011-08-10 18:59:26,0,H,H177232,0,0,0,0
Library,4,127,2011-08-10 18:59:26,0,H,H177258,0,0,0,0
Library,4,127,2011-08-10 18:59:26,0,H,H177269,0,0,0,0
Library,4,127,2011-08-10 18:59:26,0,H,H177270,0,0,0,0
Library,4,127,2011-08-10 18:59:26,0,H,H177271,0,0,1,0
Library,4,127,2011-08-10 18:59:26,0,H,H177276,0,0,1,0
Library,4,127,2011-08-10 18:59:26,0,H,H177315,0,0,0,0
Library,4,127,2011-08-10 18:59:26,0,H,H177316,0,0,1,0
Library,4,127,2011-08-10 18:59:26,0,H,H177317,0,0,1,0
Library,4,127,2011-08-10 18:59:26,0,H,H177319,0,0,0,0
Library,4,127,2011-08-10 18:59:26,0,H,H177320,0,0,1,0
Library,3,127,2011-08-10 18:59:26,0,H,H177433,0,0,1,0
Library,3,127,2011-08-10 18:59:26,0,H,H177441,0,0,0,0
Library,3,127,2011-08-10 18:59:26,0,H,H177444,0,0,1,0
Library,3,127,2011-08-10 18:59:26,0,H,H177465,0,0,1,0
Library,3,127,2011-08-10 18:59:26,0,H,H177471,0,0,0,0
Library,3,127,2011-08-10 18:59:26,0,H,H177474,0,0,0,0
Library,3,127,2011-08-10 18:59:26,0,H,H177476,0,0,1,0
Library,2,1,2011-08-10 18:59:26,0,H,H177825,0,0,1,0
Library,2,127,2011-08-10 18:59:26,0,H,H177866,0,1,0,1
Library,1,127,2011-08-10 18:59:26,0,H,H182099,0,0,0,0
Library,1,127,2011-08-10 18:59:26,0,H,H182538,0,0,1,0
Library,1,127,2011-08-10 18:59:26,0,H,H182552,0,0,1,0
Library,1,127,2011-08-10 18:59:26,0,H,H182560,0,0,1,0
Library,0,127,2011-08-10 18:59:26,0,H,H182882,0,1,1,1
Library,0,127,2011-08-10 18:59:26,0,H,H182940,0,0,0,0
Library,0,127,2011-08-10 18:59:26,0,H,H183492,0,0,1,0
Library,0,127,2011-08-10 18:59:26,0,H,H183785,0,0,1,1
Library,6,127,2019-09-28 09:31:40,0,H,H184112,0,0,0,1
Library,5,127,2019-09-28 09:31:40,0,H,H184532,0,0,0,1
Library,4,127,2019-09-28 09:31:40,0,H,H184783,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H187766,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H187802,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H187806,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H187812,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H187848,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H187850,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H188382,0,0,1,1
Library,1,127,2019-09-28 09:31:40,0,H,H188385,0,0,0,1
Library,1,127,2019-09-28 09:31:40,0,H,H188548,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H188555,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H188571,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H188575,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H188583,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H188585,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H188588,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H188590,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H188640,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H188780,0,0,0,1
Library,1,127,2019-09-28 09:31:40,0,H,H188852,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H188854,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H188867,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H188878,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H188882,0,0,1,1
Library,1,127,2019-09-28 09:31:40,0,H,H188893,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H188900,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H188907,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H189017,0,0,1,1
Library,1,127,2019-09-28 09:31:40,0,H,H189029,0,0,0,1
Library,1,127,2019-09-28 09:31:40,0,H,H189031,0,0,1,1
Library,1,127,2019-09-28 09:31:40,0,H,H189037,0,0,1,1
Library,1,127,2019-09-28 09:31:40,0,H,H189039,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H189162,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H189163,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H189165,0,0,0,1
Library,1,127,2019-09-28 09:31:40,0,H,H189171,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H189191,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189193,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189244,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H189246,0,0,0,1
Library,1,127,2019-09-28 09:31:40,0,H,H189313,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189337,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189343,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H189363,0,0,0,1
Library,1,127,2019-09-28 09:31:40,0,H,H189374,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H189382,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H189389,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189430,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189440,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189442,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H189450,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189482,0,0,1,1
Library,1,127,2019-09-28 09:31:40,0,H,H189506,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189528,0,0,1,1
Library,1,127,2019-09-28 09:31:40,0,H,H189574,0,0,1,1
Library,1,127,2019-09-28 09:31:40,0,H,H189576,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189585,0,0,1,1
Library,1,127,2019-09-28 09:31:40,0,H,H189588,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H189620,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H189693,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189805,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189812,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189814,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189868,0,0,1,1
Library,1,127,2019-09-28 09:31:40,0,H,H189870,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H189872,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H189874,0,0,0,1
Library,1,127,2019-09-28 09:31:40,0,H,H189876,0,0,1,1
Library,1,127,2019-09-28 09:31:40,0,H,H189904,0,0,1,1
Library,1,127,2019-09-28 09:31:40,0,H,H190019,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H190021,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H190051,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H190059,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H190621,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H190639,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H190641,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H190655,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H192038,0,0,0,0
Library,1,127,2019-09-28 09:31:40,0,H,H192287,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H192347,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H192368,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H192428,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H192583,0,0,1,0
Library,1,127,2019-09-28 09:31:40,0,H,H192594,0,0,0,1
Library,1,127,2019-09-28 09:31:40,0,H,H192644,0,0,0,1
Library,0,127,2019-09-28 09:31:40,0,H,H192801,0,0,1,1
Library,0,127,2019-09-28 09:31:40,0,H,H192815,0,0,1,0
Library,0,127,2019-09-28 09:31:40,0,H,H192817,0,0,0,1
Library,0,127,2019-09-28 09:31:40,0,H,H192823,0,0,1,0
Library,0,127,2019-09-28 09:31:40,0,H,H192853,0,0,0,0
Library,0,127,2019-09-28 09:31:40,0,H,H192865,0,0,0,0
Library,0,127,2019-09-28 09:31:40,0,H,H192873,0,0,0,0
Library,0,127,2019-09-28 09:31:40,0,H,H192899,0,0,0,0
Library,4,127,2019-06-19 07:07:31,0,H,H193768,0,0,1,0
Library,4,127,2019-06-19 07:07:31,0,H,H193947,0,0,1,0
Library,3,127,2019-06-19 07:07:31,0,H,H194462,0,0,1,0
Library,7,1,2019-10-08 10:01:26,0,H,H19608,0,0,1,0
Business,1,127,2014-12-05 00:42:27,0,H,H206665,0,1,1,0
Business,1,127,2014-12-05 00:42:27,0,H,H206757,0,4,0,0
Business,0,127,2014-12-05 00:42:27,0,H,H207053,0,1,1,0
Business,0,127,2014-12-05 00:42:27,0,H,H207109,0,0,1,0
Business,0,127,2014-12-05 00:42:27,0,H,H207115,0,0,1,0
Business,0,127,2014-12-05 00:42:27,0,H,H207210,0,0,1,0
Business,0,127,2014-12-05 00:42:27,0,H,H207231,0,0,0,1
Business,0,127,2014-12-05 00:42:27,0,H,H207235,0,0,1,1
Business,0,127,2014-12-05 00:42:27,0,H,H207237,0,0,1,0
Business,0,127,2014-12-05 00:42:27,0,H,H207239,0,0,1,0
Business,0,127,2014-12-05 00:42:27,0,H,H207241,0,0,0,0
Business,0,127,2014-12-05 00:42:27,0,H,H207243,0,0,1,0
Business,0,127,2014-12-05 00:42:27,0,H,H207247,0,0,0,0
Business,0,127,2014-12-05 00:42:27,0,H,H207249,0,0,1,1
Business,0,127,2014-12-05 00:42:27,0,H,H207251,0,0,0,0
Business,0,127,2014-12-05 00:42:27,0,H,H207255,0,0,1,0
Business,0,127,2014-12-05 00:42:27,0,H,H207257,0,0,0,0
Business,0,127,2014-12-05 00:42:27,0,H,H207259,0,0,0,0
Business,0,127,2014-12-05 00:42:27,0,H,H207261,0,0,0,1
Business,0,127,2014-12-05 00:42:27,0,H,H207263,0,0,0,1
Business,0,127,2014-12-05 00:42:27,0,H,H207265,0,0,0,1
Business,0,127,2014-12-05 00:42:27,0,H,H207267,0,0,1,1
Business,0,127,2014-12-05 00:42:27,0,H,H207269,0,0,1,1
Business,0,127,2014-12-05 00:42:27,0,H,H207271,0,0,1,1
Business,0,127,2014-12-05 00:42:27,0,H,H207273,0,0,0,0
Business,0,127,2014-12-05 00:42:27,0,H,H207275,0,0,0,1
Business,0,127,2014-12-05 00:42:27,0,H,H207277,0,0,0,1
Business,0,127,2014-12-05 00:42:27,0,H,H207279,0,0,1,0
Business,0,127,2014-12-05 00:42:27,0,H,H207281,0,0,0,0
Business,0,127,2014-12-05 00:42:27,0,H,H207283,0,0,0,0
Business,0,127,2014-12-05 00:42:27,0,H,H207285,0,0,1,1
Business,0,127,2014-12-05 00:42:27,0,H,H207289,0,2,1,1
Business,0,127,2014-12-05 00:42:27,0,H,H207295,0,0,0,0
Business,0,127,2014-12-05 00:42:27,0,H,H207297,0,0,0,0
Business,0,127,2014-12-05 00:42:27,0,H,H207298,0,0,1,1
Business,0,127,2014-12-05 00:42:27,0,H,H207299,0,0,0,1
Business,0,127,2014-12-05 00:42:27,0,H,H207300,0,0,0,1
Business,0,127,2014-12-05 00:42:27,0,H,H207301,0,0,1,0
Business,0,127,2014-12-05 00:42:27,0,H,H207302,0,5,0,1
Business,0,127,2014-12-05 00:42:27,0,H,H207305,0,0,1,0
Business,0,127,2014-12-05 00:42:27,0,H,H207306,0,0,1,0
Business,0,127,2014-12-05 00:42:27,0,H,H207307,0,0,0,1
Business,0,127,2014-12-05 00:42:27,0,H,H207308,0,0,0,0
Business,0,127,2014-12-05 00:42:27,0,H,H207309,0,0,0,0
Business,0,127,2014-12-05 00:42:27,0,H,H207311,0,0,0,1
Business,0,127,2014-12-05 00:42:27,0,H,H207312,0,0,1,1
Business,0,127,2014-12-05 00:42:27,0,H,H207366,0,0,0,0
Library,6,1,2019-10-08 10:01:26,0,H,H21324,0,0,0,0
Library,6,1,2019-10-08 10:01:26,0,H,H21686,0,0,1,1
Library,6,1,2019-10-08 10:01:26,0,H,H21876,0,0,0,0
Business,0,127,2019-10-06 14:10:40,0,H,H2275,0,0,0,0
Library,6,1,2019-10-08 10:01:26,0,H,H22767,0,0,1,1
Business,1,127,2019-10-08 18:58:34,0,H,H24101,0,0,1,0
Business,0,127,2019-10-08 18:58:34,0,H,H24360,0,0,0,0
Business,0,127,2019-10-08 18:58:34,0,H,H24361,0,1,0,0
Business,0,127,2019-10-08 18:58:34,0,H,H24362,0,2,0,0
Business,0,127,2019-10-08 18:58:34,0,H,H24368,0,0,0,0
Business,13,127,2019-10-09 15:58:02,0,H,H25035,0,0,0,0
Library,16,8,2019-10-10 15:29:40,0,H,H25373,0,0,1,0
Business,6,127,2019-10-09 18:42:30,0,H,H25858,0,0,1,0
Business,4,127,2019-10-09 18:42:30,0,H,H26838,0,0,1,1
Business,8,127,2019-10-09 14:44:46,0,H,H277709,0,0,1,0
Library,2,127,2018-03-22 07:29:40,0,H,H282683,0,0,0,0
Library,2,127,2018-03-22 07:29:40,0,H,H282867,0,0,1,0
Library,2,127,2018-03-22 07:29:40,0,H,H282873,0,0,1,0
Library,2,127,2018-03-22 07:29:40,0,H,H282882,0,0,0,0
Library,2,127,2018-03-22 07:29:40,0,H,H282883,0,0,0,1
Library,2,127,2018-03-22 07:29:40,0,H,H282884,0,0,1,0
Library,2,127,2018-03-22 07:29:40,0,H,H282887,0,0,1,0
Library,2,127,2018-03-22 07:29:40,0,H,H282930,0,0,1,0
Library,2,127,2018-03-22 07:29:40,0,H,H282935,0,0,0,0
Library,2,127,2018-03-22 07:29:40,0,H,H283003,0,0,1,0
Library,2,127,2018-03-22 07:29:40,0,H,H283013,0,0,0,0
Library,2,127,2018-03-22 07:29:40,0,H,H283095,0,19,0,0
Library,2,127,2018-03-22 07:29:40,0,H,H283124,0,0,1,0
Library,2,127,2018-03-22 07:29:40,0,H,H283139,0,0,1,0
Library,2,127,2018-03-22 07:29:40,0,H,H283180,0,0,0,0
Library,2,127,2018-03-22 07:29:40,0,H,H283181,0,0,1,0
Library,2,127,2018-03-22 07:29:40,0,H,H283206,0,0,1,0
Library,2,127,2018-03-22 07:29:40,0,H,H283212,0,0,1,0
Library,2,127,2018-03-22 07:29:40,0,H,H283229,0,0,1,0
Library,1,127,2018-03-22 07:29:40,0,H,H283387,0,0,1,0
Library,0,127,2018-03-22 07:29:40,0,H,H283532,0,0,0,0
Library,0,127,2018-03-22 07:29:40,0,H,H283533,0,0,0,0
Library,0,127,2018-03-22 07:29:40,0,H,H283534,0,0,0,0
Library,1,127,2019-10-03 11:02:39,0,H,H283786,0,0,1,0
Library,1,127,2019-10-03 11:02:39,0,H,H283871,0,0,1,0
Library,0,127,2019-10-03 11:02:39,0,H,H283958,0,0,0,0
Library,5,127,2019-10-10 14:45:42,0,H,H284154,0,0,0,1
Library,5,127,2019-10-10 14:45:42,0,H,H284160,0,2,1,0
Library,5,127,2019-10-10 14:45:42,0,H,H284163,0,0,0,0
Library,3,127,2019-10-10 14:45:42,0,H,H284340,0,0,0,1
Business,2,127,2019-09-27 19:32:31,0,H,H29552,0,0,1,0
Library,2,1,2019-10-08 10:01:26,0,H,H30028,0,0,1,0
Business,2,127,2019-09-27 19:32:31,0,H,H32025,0,0,0,0
Business,1,127,2019-09-27 19:32:31,0,H,H32372,0,0,0,0
Business,0,127,2019-09-27 19:32:31,0,H,H32830,0,0,0,0
Business,0,127,2019-09-27 19:32:31,0,H,H32919,0,0,0,0
Library,9,127,2019-09-17 19:56:04,0,H,H3357,0,1,0,0
Library,9,127,2019-09-17 19:56:04,0,H,H3361,0,2,0,0
Business,27,127,2019-10-09 15:49:45,0,H,H34350,0,0,1,1
Business,27,127,2019-10-09 15:49:45,0,H,H34353,0,0,1,1
Business,27,127,2019-10-09 15:49:45,0,H,H34798,0,0,1,1
Library,1,127,2019-10-08 10:01:26,0,H,H35251,0,0,0,0
